0.05982459709048271,0.00021807114535477012,0.07599920779466629,0.04421105235815048,0.02137627638876438,0.22572411596775055,0.5726466774940491
0.09003705531358719,0.0005700766341760755,0.15133781731128693,0.025374116376042366,0.06931117922067642,0.04728400707244873,0.6160857081413269
0.08374667912721634,0.0011230460368096828,0.0606241375207901,0.06991532444953918,0.08088623732328415,0.016117466613650322,0.6875870823860168
0.05071181058883667,0.0002079729165416211,0.11380713433027267,0.02180144190788269,0.05525762960314751,0.09735897928476334,0.6608549952507019
0.22098544239997864,0.0003110274556092918,0.04850311577320099,0.04154495522379875,0.021610209718346596,0.12088420987129211,0.5461610555648804
0.11055061966180801,0.0002485577133484185,0.04524560645222664,0.030708009377121925,0.021938800811767578,0.17798638343811035,0.6133220195770264
0.12392938882112503,0.00028776732506230474,0.06043800339102745,0.029108496382832527,0.020357748493552208,0.38311827182769775,0.3827603757381439
0.13341911137104034,0.00019628267909865826,0.05788128450512886,0.048816416412591934,0.03033578023314476,0.15598662197589874,0.5733644962310791
0.13098281621932983,0.000131499589770101,0.05855901911854744,0.026297707110643387,0.019793787971138954,0.214669331908226,0.549565851688385
0.14031468331813812,0.00034228494041599333,0.07425206899642944,0.027447419241070747,0.025020651519298553,0.4661378860473633,0.2664850354194641
0.047933388501405716,0.00023178113042376935,0.04928363487124443,0.0613001212477684,0.030866310000419617,0.015300087630748749,0.7950847148895264
0.07964120805263519,8.215443813242018e-05,0.027849195525050163,0.12065690755844116,0.019155403599143028,0.02448027767241001,0.72813481092453
